customer_id,signup_date,customer_name,email,region,tier,customer_segment,acquisition_channel,churn_status,churn_date
CUST-009505,2023-07-09,Customer 9505,client_9505@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009506,2023-02-02,Customer 9506,client_9506@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009507,2024-04-15,Customer 9507,client_9507@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009508,2023-08-21,Customer 9508,client_9508@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009509,2023-06-24,Customer 9509,client_9509@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009510,2023-01-30,Customer 9510,client_9510@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-009511,2023-06-21,Customer 9511,client_9511@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009512,2023-03-21,Customer 9512,client_9512@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-009513,2023-07-03,Customer 9513,client_9513@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009514,2024-01-04,Customer 9514,client_9514@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,True,2024-04-22
CUST-009515,2023-03-20,Customer 9515,client_9515@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009516,2024-08-02,Customer 9516,client_9516@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009517,2024-01-02,Customer 9517,client_9517@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,True,2024-03-15
CUST-009518,2024-01-17,Customer 9518,client_9518@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-009519,2024-02-04,Customer 9519,client_9519@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009520,2023-05-21,Customer 9520,client_9520@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-009521,2023-01-20,Customer 9521,client_9521@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009522,2023-11-16,Customer 9522,client_9522@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Email Marketing,False,
CUST-009523,2023-08-31,Customer 9523,client_9523@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009524,2023-04-04,Customer 9524,client_9524@example.com,Tier 2 - Central,Tier 2,SMB,Organic Search,False,
CUST-009525,2023-03-18,Customer 9525,client_9525@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009526,2023-06-28,Customer 9526,client_9526@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2023-09-16
CUST-009527,2024-04-30,Customer 9527,client_9527@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-009528,2024-06-17,Customer 9528,client_9528@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-009529,2023-03-30,Customer 9529,client_9529@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009530,2023-02-07,Customer 9530,client_9530@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009531,2023-06-28,Customer 9531,client_9531@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Social,False,
CUST-009532,2023-11-30,Customer 9532,client_9532@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-009533,2023-10-13,Customer 9533,client_9533@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009534,2023-11-01,Customer 9534,client_9534@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Search,False,
CUST-009535,2024-01-30,Customer 9535,client_9535@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-009536,2023-10-16,Customer 9536,client_9536@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-009537,2023-09-19,Customer 9537,client_9537@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-009538,2023-06-21,Customer 9538,client_9538@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009539,2024-03-26,Customer 9539,client_9539@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009540,2023-06-20,Customer 9540,client_9540@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-009541,2024-01-04,Customer 9541,client_9541@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Search,False,
CUST-009542,2023-10-23,Customer 9542,client_9542@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009543,2023-03-27,Customer 9543,client_9543@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009544,2023-07-13,Customer 9544,client_9544@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009545,2023-08-16,Customer 9545,client_9545@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009546,2023-12-18,Customer 9546,client_9546@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009547,2023-04-05,Customer 9547,client_9547@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009548,2023-10-14,Customer 9548,client_9548@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009549,2023-09-25,Customer 9549,client_9549@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009550,2024-06-21,Customer 9550,client_9550@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009551,2023-12-13,Customer 9551,client_9551@example.com,Tier 2 - North,Tier 2,SMB,Email Marketing,False,
CUST-009552,2023-08-18,Customer 9552,client_9552@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009553,2024-04-04,Customer 9553,client_9553@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-009554,2023-12-24,Customer 9554,client_9554@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009555,2023-03-01,Customer 9555,client_9555@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009556,2024-05-03,Customer 9556,client_9556@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009557,2024-06-24,Customer 9557,client_9557@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-009558,2024-03-17,Customer 9558,client_9558@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009559,2023-02-28,Customer 9559,client_9559@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009560,2024-02-18,Customer 9560,client_9560@example.com,East,Tier 1,SMB,Affiliate,False,
CUST-009561,2023-09-25,Customer 9561,client_9561@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Social,False,
CUST-009562,2023-08-16,Customer 9562,client_9562@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-009563,2023-03-14,Customer 9563,client_9563@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009564,2023-12-11,Customer 9564,client_9564@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009565,2023-05-31,Customer 9565,client_9565@example.com,Tier 2 - Central,Tier 2,SMB,Affiliate,False,
CUST-009566,2024-01-30,Customer 9566,client_9566@example.com,Tier 1 - West,Tier 1,SMB,Affiliate,False,
CUST-009567,2023-12-26,Customer 9567,client_9567@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-009568,2023-09-09,Customer 9568,client_9568@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009569,2023-11-16,Customer 9569,client_9569@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-009570,2024-05-08,Customer 9570,client_9570@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Organic Search,False,
CUST-009571,2023-02-28,Customer 9571,client_9571@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009572,2024-08-04,Customer 9572,client_9572@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-009573,2024-06-20,Customer 9573,client_9573@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009574,2023-03-21,Customer 9574,client_9574@example.com,Tier 2 - Central,Tier 2,SMB,Email Marketing,False,
CUST-009575,2024-05-11,Customer 9575,client_9575@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009576,2024-04-14,Customer 9576,client_9576@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009577,2024-05-02,Customer 9577,client_9577@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Affiliate,False,
CUST-009578,2023-05-27,Customer 9578,client_9578@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009579,2023-02-18,Customer 9579,client_9579@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,True,2023-06-09
CUST-009580,2024-03-29,Customer 9580,client_9580@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2024-08-12
CUST-009581,2024-06-09,Customer 9581,client_9581@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009582,2024-01-26,Customer 9582,client_9582@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,True,2024-03-27
CUST-009583,2023-12-13,Customer 9583,client_9583@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009584,2023-01-22,Customer 9584,client_9584@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-009585,2023-04-30,Customer 9585,client_9585@example.com,Tier 1 - West,Tier 1,SMB,Affiliate,False,
CUST-009586,2023-02-12,Customer 9586,client_9586@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-009587,2023-03-20,Customer 9587,client_9587@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-009588,2024-08-02,Customer 9588,client_9588@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009589,2024-01-27,Customer 9589,client_9589@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-009590,2023-03-08,Customer 9590,client_9590@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009591,2023-03-25,Customer 9591,client_9591@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Search,False,
CUST-009592,2023-07-03,Customer 9592,client_9592@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009593,2023-09-21,Customer 9593,client_9593@example.com,Tier 2 - Central,Tier 2,SMB,Email Marketing,False,
CUST-009594,2024-06-03,Customer 9594,client_9594@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009595,2024-05-11,Customer 9595,client_9595@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009596,2023-11-05,Customer 9596,client_9596@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009597,2023-06-10,Customer 9597,client_9597@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009598,2024-06-14,Customer 9598,client_9598@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-009599,2023-09-27,Customer 9599,client_9599@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,True,2024-02-23
CUST-009600,2023-12-03,Customer 9600,client_9600@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-009601,2023-05-22,Customer 9601,client_9601@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009602,2024-04-19,Customer 9602,client_9602@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-009603,2023-07-18,Customer 9603,client_9603@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009604,2023-05-14,Customer 9604,client_9604@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009605,2024-04-18,Customer 9605,client_9605@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009606,2024-05-15,Customer 9606,client_9606@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009607,2023-11-03,Customer 9607,client_9607@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-009608,2024-03-03,Customer 9608,client_9608@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-009609,2024-01-23,Customer 9609,client_9609@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009610,2024-03-20,Customer 9610,client_9610@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-009611,2023-02-12,Customer 9611,client_9611@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009612,2023-12-02,Customer 9612,client_9612@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-009613,2023-09-29,Customer 9613,client_9613@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009614,2023-05-01,Customer 9614,client_9614@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009615,2023-07-22,Customer 9615,client_9615@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-009616,2023-06-28,Customer 9616,client_9616@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-009617,2023-06-27,Customer 9617,client_9617@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009618,2024-07-01,Customer 9618,client_9618@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-009619,2023-10-24,Customer 9619,client_9619@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-009620,2023-03-02,Customer 9620,client_9620@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-009621,2023-04-13,Customer 9621,client_9621@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009622,2024-07-30,Customer 9622,client_9622@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-009623,2023-06-26,Customer 9623,client_9623@example.com,East,Tier 1,VIP Enterprise,Organic Search,False,
CUST-009624,2023-12-07,Customer 9624,client_9624@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009625,2023-06-15,Customer 9625,client_9625@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-009626,2024-03-01,Customer 9626,client_9626@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009627,2023-06-02,Customer 9627,client_9627@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Affiliate,False,
CUST-009628,2024-07-14,Customer 9628,client_9628@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009629,2024-02-11,Customer 9629,client_9629@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009630,2024-05-08,Customer 9630,client_9630@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-009631,2023-03-22,Customer 9631,client_9631@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009632,2023-06-07,Customer 9632,client_9632@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009633,2023-03-17,Customer 9633,client_9633@example.com,Tier 1 - West,Tier 1,SMB,Email Marketing,False,
CUST-009634,2023-12-12,Customer 9634,client_9634@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-009635,2024-04-04,Customer 9635,client_9635@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009636,2023-05-21,Customer 9636,client_9636@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009637,2024-07-24,Customer 9637,client_9637@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,True,2024-12-13
CUST-009638,2023-08-15,Customer 9638,client_9638@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009639,2023-01-15,Customer 9639,client_9639@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009640,2024-02-27,Customer 9640,client_9640@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-009641,2024-01-27,Customer 9641,client_9641@example.com,Tier 2 - Central,Tier 2,SMB,Affiliate,False,
CUST-009642,2024-03-03,Customer 9642,client_9642@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009643,2023-03-23,Customer 9643,client_9643@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009644,2024-05-02,Customer 9644,client_9644@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-009645,2023-07-10,Customer 9645,client_9645@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009646,2024-01-21,Customer 9646,client_9646@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-009647,2023-10-16,Customer 9647,client_9647@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-009648,2024-06-02,Customer 9648,client_9648@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,True,2024-10-03
CUST-009649,2024-07-07,Customer 9649,client_9649@example.com,Tier 2 - Central,Tier 2,SMB,Affiliate,False,
CUST-009650,2023-12-31,Customer 9650,client_9650@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009651,2024-08-20,Customer 9651,client_9651@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009652,2024-05-10,Customer 9652,client_9652@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-009653,2024-04-14,Customer 9653,client_9653@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-009654,2023-10-22,Customer 9654,client_9654@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009655,2023-10-14,Customer 9655,client_9655@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,True,2023-12-27
CUST-009656,2024-02-14,Customer 9656,client_9656@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-009657,2023-11-26,Customer 9657,client_9657@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-009658,2023-02-02,Customer 9658,client_9658@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009659,2023-05-12,Customer 9659,client_9659@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-009660,2023-08-31,Customer 9660,client_9660@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Social,False,
CUST-009661,2023-01-09,Customer 9661,client_9661@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009662,2023-12-26,Customer 9662,client_9662@example.com,East,Tier 1,SMB,Paid Search,False,
CUST-009663,2024-01-14,Customer 9663,client_9663@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-009664,2023-08-12,Customer 9664,client_9664@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009665,2024-05-16,Customer 9665,client_9665@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-009666,2023-04-30,Customer 9666,client_9666@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009667,2024-01-09,Customer 9667,client_9667@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-009668,2023-06-30,Customer 9668,client_9668@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009669,2023-08-14,Customer 9669,client_9669@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009670,2023-03-12,Customer 9670,client_9670@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-009671,2024-06-09,Customer 9671,client_9671@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,True,2024-08-15
CUST-009672,2023-10-13,Customer 9672,client_9672@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Organic Search,False,
CUST-009673,2023-06-12,Customer 9673,client_9673@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-009674,2023-07-23,Customer 9674,client_9674@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009675,2023-06-07,Customer 9675,client_9675@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009676,2024-06-30,Customer 9676,client_9676@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009677,2024-04-28,Customer 9677,client_9677@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009678,2023-05-21,Customer 9678,client_9678@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009679,2023-12-29,Customer 9679,client_9679@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009680,2023-05-12,Customer 9680,client_9680@example.com,East,Tier 1,VIP Enterprise,Paid Social,False,
CUST-009681,2024-06-14,Customer 9681,client_9681@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009682,2024-08-08,Customer 9682,client_9682@example.com,Tier 1 - West,Tier 1,SMB,Paid Search,False,
CUST-009683,2024-01-26,Customer 9683,client_9683@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-009684,2023-06-24,Customer 9684,client_9684@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009685,2023-01-11,Customer 9685,client_9685@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009686,2024-01-14,Customer 9686,client_9686@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,False,
CUST-009687,2023-04-02,Customer 9687,client_9687@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009688,2023-03-05,Customer 9688,client_9688@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009689,2024-03-24,Customer 9689,client_9689@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009690,2023-10-05,Customer 9690,client_9690@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009691,2023-10-27,Customer 9691,client_9691@example.com,Tier 2 - Central,Tier 2,SMB,Email Marketing,False,
CUST-009692,2024-05-15,Customer 9692,client_9692@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009693,2024-03-06,Customer 9693,client_9693@example.com,Tier 2 - Central,Tier 2,SMB,Affiliate,False,
CUST-009694,2024-05-28,Customer 9694,client_9694@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009695,2024-01-11,Customer 9695,client_9695@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009696,2023-07-21,Customer 9696,client_9696@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009697,2024-01-24,Customer 9697,client_9697@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Search,False,
CUST-009698,2023-12-11,Customer 9698,client_9698@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-009699,2024-01-31,Customer 9699,client_9699@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-009700,2023-06-01,Customer 9700,client_9700@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009701,2024-01-17,Customer 9701,client_9701@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009702,2023-09-18,Customer 9702,client_9702@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009703,2023-07-04,Customer 9703,client_9703@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,True,2023-12-07
CUST-009704,2024-03-22,Customer 9704,client_9704@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009705,2024-02-02,Customer 9705,client_9705@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,True,2024-04-10
CUST-009706,2023-01-08,Customer 9706,client_9706@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-009707,2024-07-18,Customer 9707,client_9707@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009708,2023-05-29,Customer 9708,client_9708@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009709,2023-08-14,Customer 9709,client_9709@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Social,False,
CUST-009710,2023-05-12,Customer 9710,client_9710@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009711,2023-03-17,Customer 9711,client_9711@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009712,2024-06-07,Customer 9712,client_9712@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-009713,2023-11-24,Customer 9713,client_9713@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009714,2023-03-30,Customer 9714,client_9714@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009715,2023-04-20,Customer 9715,client_9715@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009716,2023-03-24,Customer 9716,client_9716@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-009717,2024-04-16,Customer 9717,client_9717@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-009718,2024-05-15,Customer 9718,client_9718@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-009719,2023-12-17,Customer 9719,client_9719@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009720,2023-04-06,Customer 9720,client_9720@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-009721,2024-03-10,Customer 9721,client_9721@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-009722,2024-04-11,Customer 9722,client_9722@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-009723,2023-07-18,Customer 9723,client_9723@example.com,Tier 1 - South,Tier 1,SMB,Email Marketing,False,
CUST-009724,2023-07-19,Customer 9724,client_9724@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009725,2023-10-18,Customer 9725,client_9725@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009726,2024-06-01,Customer 9726,client_9726@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009727,2023-11-19,Customer 9727,client_9727@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-009728,2024-05-15,Customer 9728,client_9728@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-009729,2023-05-11,Customer 9729,client_9729@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-009730,2024-04-27,Customer 9730,client_9730@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,True,2024-10-03
CUST-009731,2023-03-08,Customer 9731,client_9731@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-009732,2023-02-25,Customer 9732,client_9732@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-009733,2024-07-30,Customer 9733,client_9733@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-009734,2023-09-30,Customer 9734,client_9734@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009735,2023-06-19,Customer 9735,client_9735@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-009736,2023-09-12,Customer 9736,client_9736@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-009737,2024-04-14,Customer 9737,client_9737@example.com,Tier 2 - Central,Tier 2,SMB,Email Marketing,False,
CUST-009738,2024-04-01,Customer 9738,client_9738@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-009739,2023-02-13,Customer 9739,client_9739@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
